Date,Open,High,Low,Close,Adj Close,Volume,Returns,Daily_Return,Typical_Price,Typical_Price_Return,Trend_ADX,Trend_AroonIndicator,Trend_CCI,Trend_DPO,Trend_EMA,Trend_MACD,Trend_MI,Volumne_CMF,Volumne_EOM,Volumne_FI,Volumne_MFI,Volumne_VWAP,Mkt-RF,SMB,HML,RF,Mkt-RF,SMB,HML,RF,Mkt-RF,SMB,HML,RF
2023-04-25,105.83000183105469,106.69000244140625,103.83999633789062,103.8499984741211,103.8499984741211,46664100.0,-2.1200027465820312,-0.02020851107705468,104.79333241780598,-0.9245247598720141,23.869778197076375,60.0,2.8340227253846395,1.5945018768310604,104.35982661250974,1.4543611790927855,24.137710257430932,0.1566396912920472,-2.4429827603231518,-2608066.49419076,49.342862792739666,104.71804998961109,-1.76,-0.99,0.11,0.018,-1.76,-0.99,0.11,0.018,-1.76,-0.99,0.11,0.018
2023-04-26,104.91999816894531,106.3499984741211,102.62999725341797,103.70999908447266,103.70999908447266,53347600.0,-0.1399993896484375,-0.0013490018551376437,104.22999827067058,-0.5390168735722511,23.378853279043568,60.0,-34.41892148795813,0.3704978942871122,104.2979382765062,1.2363597199737768,24.11834994357286,0.11744363512605639,-5.404191795537786,-3070977.4413353526,47.572289861609725,104.86531675163356,-0.41,0.14,-0.75,0.018,-0.41,0.14,-0.75,0.018,-0.41,0.14,-0.75,0.018
2023-04-27,104.44999694824219,108.37000274658203,103.54000091552734,107.58999633789062,107.58999633789062,50089200.0,3.8799972534179688,0.03672913879430073,106.5,2.1545005989723975,23.2636710327128,50.00000000000001,79.03063667948011,-0.6495010375976591,104.61146761568568,1.3609867369483624,24.250443020258015,0.175506647050489,14.12674158199709,15730635.498401664,49.458459268236815,105.14504736489106,1.85,-0.56,0.01,0.018,1.85,-0.56,0.01,0.018,1.85,-0.56,0.01,0.018
2023-04-28,107.04000091552734,107.3499984741211,105.08999633789062,107.33999633789062,107.33999633789062,36139800.0,-0.25,-0.0023263399364106263,106.59333038330078,0.0875957864102439,23.15424789869857,50.0,77.9458576841505,1.818000030517581,104.87132749399092,1.423176146407684,24.378786242194995,0.1991344669255123,1.6571496396805454,13372008.308077695,54.77431267202148,105.46080039121784,0.77,0.15,0.17,0.018,0.77,0.15,0.17,0.018,0.77,0.15,0.17,0.018
2023-05-01,106.83999633789062,107.98999786376953,106.81999969482422,107.19999694824219,107.19999694824219,26681700.0,-0.1399993896484375,-0.001305112462958391,107.33666483561198,0.694935222212667,23.160353495103198,45.0,114.72657273798976,3.0845027923583928,105.09310553725294,1.4445134686456385,24.445752419280034,0.1356471777352407,5.196255999236064,11742729.258281466,54.14422551157844,105.69058048926718,-0.02,0.3,-0.78,0.016,-0.02,0.3,-0.78,0.016,-0.02,0.3,-0.78,0.016
2023-05-02,107.13999938964844,107.19999694824219,103.70999908447266,105.31999969482422,105.31999969482422,30997200.0,-1.8799972534179688,-0.017692888438308074,105.40999857584636,-1.81128004792237,22.396620138709228,40.0,-25.15221678085845,0.13650131225585938,105.11471450464067,1.2947977610819663,24.55319758572313,0.09643505623756694,-21.95520400877385,5074407.341907283,49.75091624342031,105.75885591703234,-1.28,-0.53,-1.39,0.016,-1.28,-0.53,-1.39,0.016,-1.28,-0.53,-1.39,0.016
2023-05-03,105.52999877929688,107.48999786376953,104.95999908447266,105.41000366210938,105.41000366210938,21795400.0,0.09000396728515625,0.0008542112781686484,105.95333353678386,0.5141252764268245,21.726830597999218,-40.0,11.01197480275282,-1.3680000305175781,105.14283728154246,1.1699234034171582,24.62758056396506,0.07919145650704344,8.938125559522307,4777956.401589151,49.56409542571399,105.80323587391973,-0.56,1.06,-1.02,0.016,-0.56,1.06,-1.02,0.016,-0.56,1.06,-1.02,0.016
2023-05-04,105.48999786376953,105.5999984741211,103.97000122070312,104.69000244140625,104.69000244140625,23419500.0,-0.720001220703125,-0.006853917357069861,104.75333404541016,-1.1390360629224716,20.863323903932145,-40.0,-80.61719867555273,-1.6989997863769588,105.09971015391044,1.0013189129579416,24.67280155443129,0.09057542833676824,-10.022390770346469,2717001.640651438,49.9437180726354,105.81181264011838,-0.78,-0.29,-0.99,0.016,-0.78,-0.29,-0.99,0.016,-0.78,-0.29,-0.99,0.016
2023-05-05,104.81999969482422,105.87999725341797,104.11000061035156,105.56999969482422,105.56999969482422,26625100.0,0.8799972534179688,0.008370611459258548,105.18666585286458,0.412815493050811,20.101556812034875,-40.0,-42.84456528137069,-0.4464992523193416,105.14449963399747,0.928009547053648,24.735844475233584,0.06699773368328618,1.3960423606432286,4689669.567444516,48.05052612542539,105.6644708959703,1.9,0.4,0.6,0.016,1.9,0.4,0.6,0.016,1.9,0.4,0.6,0.016
2023-05-08,105.18000030517578,107.95999908447266,105.16000366210938,107.7699966430664,107.7699966430664,26511400.0,2.1999969482421875,0.02062505834882522,106.96333312988281,1.67495528821755,19.790643978596826,-40.0,97.80168248491213,-0.3929962158203182,105.39454696819452,1.0354961588453335,24.78488220322488,0.10176069007683834,16.52873734289724,9797796.188985795,52.50642847573175,105.68916033952021,0.08,-0.31,-0.27,0.016,0.08,-0.31,-0.27,0.016,0.08,-0.31,-0.27,0.016
2023-05-09,108.38999938964844,110.1500015258789,107.19000244140625,107.3499984741211,107.3499984741211,36360100.0,-0.4199981689453125,-0.003904785348951556,108.23000081380208,1.177250512203365,19.875832629151425,-40.00000000000001,160.9728478516143,0.0670013427734375,105.58078044494943,1.074404662768032,24.847985634182564,0.062291685036966395,17.17707012598252,7410275.083113961,57.60485925849959,105.84334901401556,-0.43,0.11,-0.05,0.016,-0.43,0.11,-0.05,0.016,-0.43,0.11,-0.05,0.016
2023-05-10,107.97000122070312,112.94000244140625,107.93000030517578,111.75,111.75,63153400.0,4.400001525878906,0.04016972338294433,110.87333424886067,2.412981700505501,20.37269483131806,50.0,252.8438536169666,-2.408501434326169,106.16832516447805,1.443641878301591,25.110423754650164,0.13711041929321105,14.00186009396825,33168825.681335576,63.982988818642774,106.35030875831715,0.43,0.45,-1.31,0.016,0.43,0.45,-1.31,0.016,0.43,0.45,-1.31,0.016
2023-05-11,115.4000015258789,117.91999816894531,114.41000366210938,116.56999969482422,116.56999969482422,78900000.0,4.819999694824219,0.04222771482010135,116.3000005086263,4.77846470667167,21.4273904647931,55.0,354.1914180995018,-3.0055007934570312,107.15896083403481,2.10097993589018,25.33403405939689,0.11985755630534055,25.49083259495811,66228744.75183989,67.06359517115325,107.43681768927131,-0.21,-0.48,-0.08,0.016,-0.21,-0.48,-0.08,0.016,-0.21,-0.48,-0.08,0.016
2023-05-12,116.68000030517578,118.02999877929688,116.11000061035156,117.51000213623047,117.51000213623047,41073800.0,0.94000244140625,0.008031506211207073,117.21666717529297,0.7851014527097355,22.440606282316097,60.0,274.764013297143,0.44249649047851847,108.14477429138678,2.667031544017476,25.27886093456502,0.10919731680339453,4.230424258646005,63598337.84955343,67.88036167902328,107.96302102536959,-0.22,-0.19,0.35,0.016,-0.22,-0.19,0.35,0.016,-0.22,-0.19,0.35,0.016
2023-05-15,116.11000061035156,118.4800033569336,116.01000213623047,116.51000213623047,116.51000213623047,36266800.0,-1.0,-0.008546329957968446,117.00000254313152,-0.185012189119238,23.450654996176368,60.0,198.57541239845432,-0.33450355529785725,108.94146265756237,3.0003536695415107,25.233067938660305,0.03958656240907562,1.1918828004361262,54087372.34007215,67.64016057132189,108.54197182957515,0.47,0.84,0.01,0.016,0.47,0.84,0.01,0.016,0.47,0.84,0.01,0.016
2023-05-16,116.48999786376953,120.75,116.43000030517578,119.51000213623047,119.51000213623047,45035600.0,3.0,0.02542294318668059,118.89666748046875,1.6080818851341938,24.63852831789792,70.0,182.32958316939536,-1.2250030517578097,109.94799022695932,3.4666276576923423,25.325537965093535,0.08787503535851555,12.901767453935726,61803508.307684325,72.11198934225015,109.2969788442398,-0.72,-0.33,-0.46,0.016,-0.72,-0.33,-0.46,0.016,-0.72,-0.33,-0.46,0.016
2023-05-17,119.61000061035156,121.66999816894531,118.88999938964844,120.83999633789062,120.83999633789062,33323600.0,1.3299942016601562,0.011067258459331875,120.46666463216145,1.311829721622093,25.85371608105218,75.0,164.53538615904486,-3.938000106811529,110.98532414228612,3.8985327111316366,25.39216572080201,0.09974026586202911,14.098699177953078,60138430.8287089,75.35737852572427,109.9357548720709,1.32,0.87,1.18,0.016,1.32,0.87,1.18,0.016,1.32,0.87,1.18,0.016
2023-05-18,120.94999694824219,123.30999755859375,120.83000183105469,122.83000183105469,122.83000183105469,35234200.0,1.9900054931640625,0.016333974245198668,122.32333374023438,1.529474290099131,27.15636562186886,80.0,154.8612716071536,-4.724996185302729,112.1133886840736,4.351239015005916,25.471886847352938,0.12008126258080488,12.599107182223017,61088699.46856912,75.76258784528738,110.68478218218232,0.99,-0.08,-0.38,0.016,0.99,-0.08,-0.38,0.016,0.99,-0.08,-0.38,0.016
2023-05-19,123.55000305175781,125.97000122070312,122.1500015258789,122.76000213623047,122.76000213623047,41330300.0,-0.06999969482421875,-0.0005700533050125856,123.62666829427083,1.0598469146278156,28.610753073640552,80.0,142.64090451819487,-6.312497329711917,113.12735186999329,4.650752650476946,25.603289378583558,0.08036218871167783,18.392815451237585,54995193.958515555,76.43144246969858,111.5493452034618,-0.26,-0.45,-0.3,0.016,-0.26,-0.45,-0.3,0.016,-0.26,-0.45,-0.3,0.016
2023-05-22,122.94000244140625,126.43000030517578,122.73999786376953,125.05000305175781,125.05000305175781,35253000.0,2.2900009155273438,0.01848243457471188,124.74000040690105,0.8965289711214908,30.02775829096222,90.0,130.77081389676673,-6.386500167846677,114.26284245873276,5.015092436195985,25.78521170246051,0.08100013083097833,5.495256676007566,57446070.94104602,76.93926816506311,112.31203141918265,0.17,1.26,-0.22,0.016,0.17,1.26,-0.22,0.016,0.17,1.26,-0.22,0.016
2023-05-23,124.16000366210938,124.62999725341797,122.20999908447266,122.55999755859375,122.55999755859375,34046300.0,-2.4900054931640625,-0.02011299565573843,123.13333129882812,-1.2963811785722257,31.22313884582143,90.0,100.51648277552196,-5.122003173828119,115.05304770633857,5.044758867875075,25.869973938591592,0.11086198287033834,-8.280782588403982,43901161.89695482,77.55061121009922,113.23943392382755,-1.09,0.39,1.05,0.016,-1.09,0.39,1.05,0.016,-1.09,0.39,1.05,0.016
2023-05-24,121.12000274658203,121.91000366210938,119.86000061035156,120.9000015258789,120.9000015258789,34182600.0,-1.6599960327148438,-0.013636915830443463,120.89000193277995,-1.8386705372424927,31.72535462171973,90.0,70.8644160927255,-6.401501464843747,115.6099004510567,4.878090333186293,25.90709683448765,0.143907707282432,-15.20290909193384,34316005.48887546,78.83244803924049,114.22056749592602,-0.72,-0.32,-0.19,0.016,-0.72,-0.32,-0.19,0.016,-0.72,-0.32,-0.19,0.016
2023-05-25,124.5199966430664,125.31999969482422,121.95999908447266,123.4800033569336,123.4800033569336,42317000.0,2.5800018310546875,0.021115456578262304,123.58666737874348,2.206161289945996,32.530370793012615,85.0,88.0884946670265,-2.7960002899169893,116.3594340611402,4.8977309112414815,25.950517997896608,0.09472188924214583,21.87487877921699,41445713.298005536,78.80676977111143,115.26653776943569,0.64,-0.71,-1.08,0.016,0.64,-0.71,-1.08,0.016,0.64,-0.71,-1.08,0.016
